data/namaPerusahaan,data/alamatPerusahaan
PT Global Home Solutions,"Jl Raya Semarang - Boja, CAMPUREJO, BOJA, Kabupaten Kendal, Jawa Tengah"
PT Global Hvac Indonesia,"Jl. Pedurenan IV rt. 004/01 No. 120, Desa/Kelurahan Padurenan, Kec. Gunung Sindur, Kab. Bogor, Provinsi Jawa Barat, Padurenan, Gunung Sindur, Kabupaten Bogor, Jawa Barat"
PT Global Ideal Indonesia,
PT Global Impact Perkasa,"Jl. Industri Raya 3, Komp. FACTO AB1 Blok B no.8, Pasir Jaya, Jatiuwung, Kota Tangerang, Banten"
CV Global Imperium,"Kp. Julang Pandan, Desa. Julang, Julang, Cikande, Kabupaten Serang, Banten"
PT Global Indah Lestari,
PT Global Indah Utama,"Jalan Raya Pemda No. 66, Pasir Jambu, Sukaraja, Kabupaten Bogor, Jawa Barat"
PT Global Independen Surveyor,"Komplek batu ampar permai blok A3 No.16, Jl. Soekarno-Hatta KM6, Graha Indah, Balikpapan Utara, Kota Balikpapan, Kalimantan Timur"
PT GLOBAL INDO FOAM,"JL. CENDANA RAYA BLOK F 10-5A, SERANG, CIKARANG SELATAN, Kabupaten Bekasi, Jawa Barat"
PT Global Indo Pangan,"Jalan Raya Cijelag Cikamurang KM. 16 No. 89, Sakurjaya, Ujungjaya, Kabupaten Sumedang, Jawa Barat"
PT Global Indo Zone,"Jl. Pangeran Antasari Blok Dlereng No. 108, Lurah, Plumbon, Kabupaten Cirebon, Jawa Barat"
PT Global Indonesia Buana Perkasa,"JL. GARUDA SAKTI KM.8, karya indah, Tapung, Kabupaten Kampar, Riau"
PT Global Indotama Sukses,
PT Global Indotek Nusantara,"Komplek Rukan Graha Cempaka Mas blok C no.29, Jl. Letjend Suprapto, Sumur Batu, Kemayoran, Kota Jakarta Pusat, DKI Jakarta"
PT Global Industries Asia Pacific,"Jl. Brigjen Katamso KM. 6,5, Tanjung Uncang, Batu Aji, Kota Batam, Kepulauan Riau"
PT GLOBAL INFINITY PERKASA,"Kav. DPR Blok A no. 35A, Kenanga, Cipondoh, Kota Tangerang, Banten"
PT Global Infolink Automation Technology,"JL. KOMPLEK RUKO BATU BATAM PERMAI BLOK B NO. 2, BALOI INDAH, LUBUK BAJA, Kota Batam, Kepulauan Riau"
CV Global Inovasi Sistem,
PT Perorangan Global Inovasi Strategis,"Jalan Futsal II Nomor D1, Sukamiskin, Arcamanik, Kota Bandung, Jawa Barat"
PT Global Inovatif Indonesia,
PT Global Inovatif Indonesia,"Legalo 18 Office Park Lt. 10 Unit A, Jalan TB. Simatupang No. 18 RT.002 RW.001, Kebagusan, Pasar Minggu, Kota Jakarta Selatan, DKI Jakarta"
PT Global Inspeksi Sertifikasi,"Foresta Business Loft 2 Unit 29, Pagedangan, Pagedangan, Kabupaten Tangerang, Banten"
PT Global Inspeksi Sistem,"Jalan Pahlawan, Kwadengan Barat,Lemahputro, Lemahputro, Sidoarjo, Kabupaten Sidoarjo, Jawa Timur"
PT Global Interinti Industry,"JL. TANJUNG TEMBAGA NO 8, PERAK BARAT, KREMBANGAN, Kota Surabaya, Jawa Timur"
PT Global Internasional Energi Utama Indonesia,"Horizon Industrial Park, Sungai Lekop, Sagulung, Kota Batam, Kepulauan Riau"
PT Global Internasional Industries,"Jl, Raya Serang KM 11.5 Kampung Bulakan RT010/04 No. 8 Desa Bitung Jaya, Bitung Jaya, Cikupa, Kabupaten Tangerang, Banten"
PT Global Inti Fibertech,"Jl Kosambi RT 015/005 Desa Kosambi Timur Kec,Kosambi Kab Tangerang-Banten, Kosambi Timur, Kosambi, Kabupaten Tangerang, Banten"
PT Global Izupolyndo,"KOMP. HIJRAH INDUSTRIAL ESTATE BLOK A NOMOR 2, Baloi Permai, Batam Kota, Kota Batam, Kepulauan Riau"
PT Global Jaya Elektronik,"Jalan Raya Cukanggalih Kampung Ranca Buntu no.7 Desa/Kelurahan Cukanggalih, Kec. Curug, Kab. Tangerang, Provinsi Banten., Cukanggalih, Curug, Kabupaten Tangerang, Banten"
PT Global Jaya Mandiri Agung,"Jl. Pulau Pini No. 108, Saentis, Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara"
PT Global Kalimantan Makmur,"Dusun Setogor, Desa Sotok, Sekayam, Kabupaten Sanggau, Kalimantan Barat"
PT Global Karya Pratama,"Jl. Kapuk Muara No.45, Kapuk Muara, Penjaringan, Kota Jakarta Utara, DKI Jakarta"
PT Global Kemas Utama,"JL. KEDAUNG NO 72, RT 001/ RW 004, CIMUNING, MUSTIKA JAYA, Kota Bekasi, Jawa Barat"
PT Global Kimia Manufaktur Mandiri,"GREENLAND INTERNATIONAL INDUSTRIAL CENTER (GIIC) BLOK CD NOMOR 10, KOTA DELTAMAS , Kel. Pasiranji, Kec. Cikarang Pusat, Kab. Bekasi, Prov. Jawa Barat, Pasiranji, Cikarang Pusat, Kabupaten Bekasi, Jawa Barat"
PT Global Konstrindo Engineering,"JALAN RAYA PELABUHAN KABIL KAV. NO. 3, KABIL, NONGSA, Kota Batam, Kepulauan Riau"
Global Kool Indonesia,
PT Global Kramatindo Indonesia,"Jalan Raya Bogor Blok R No, 6-7, Kramatjati, Kramatjati, Kota Jakarta Timur, DKI Jakarta"
PT GLOBAL KRIYA NUSANTARA,"Jl. Mekar Biru Rt 01/07, Cibiru Hilir, Cileunyi, Kabupaten Bandung, Jawa Barat"
CV Global Lanati Industri,"Jln. Iskandar nomor 80 A, Desa Lambhuk, Lambhuk, Ulee Kareng, Kota Banda Aceh, Nangroe Aceh Darussalam"
PT Global Line Industry,"KAMPUNG WANASARI KIDUL, Junti, Jawilan, Kabupaten Serang, Banten"
PT Global Lintas Teknologi,"Jl. Pelita VI No.99, , Lubuk Baja, Kota Batam, Kepulauan Riau"
PT Global Loyal Sejahtera,
PT Global Lubriutama,"Jl. Raya Salembaran, Komplek Pergudangan Royal Kosambi Blok DD-19, Cengklong, Kosambi, Kabupaten Tangerang, Banten"
PT Global Maju Abadi,
PT Global Maju Pratama,"Pattene Business Park Blok H No. 2, Desa Pabentengan, Marusu, Kabupaten Maros, Sulawesi Selatan"
PT GLOBAL MAKMUR NIAGA,
PT Perorangan Global Makmur Persada,
PT Global Mandiri,"blok sukamaju no.105, melong, cimahi selatan, Kota Cimahi, Jawa Barat"
PT GLOBAL MANDIRI GLOVE INDUSTRI,"Jalan Sungai Raya Dalam No.30 B, sungai raya dalam, sungai raya, Kabupaten Kubu Raya, Kalimantan Barat"
PT Global Mandiri Instrumentasi,"KAWASAN JABABEKA 2 JL INDUSTRI SELATAN BIZ PARK BLOK QQ2.3, PASIRSARI, Cikarang selatan, Kabupaten Bekasi, Jawa Barat"
PT global Mandiri Instrumentasi,"jababeka 2 BIZPARK blok QQ02-03 jl.Industri Selatan, Pasirsari, Cikarang Selatan, Kabupaten Bekasi, Jawa Barat"
PT Global Mandiri Perbatasan,"Jalan intraka, Terindak, Sekatak, Kabupaten Bulungan, Kalimantan Utara"
PT Global Mandiri Primatech,
CV Global Manifest,"Jenderal Ahmad Yani, Dawuan Barat, Cikampek, Kabupaten Karawang, Jawa Barat"
PT Global Marinedo Safety Indonesia,"JLN. BRIGJEND KATAMSO KM 3, TANJUNG UNCANG, Tanjung Uncang, Batu Aji, Kota Batam, Kepulauan Riau"
PT Global Maritim Lestari,"Jalan Marina Dalam, Batu Aji, Tanjung Uncang, Kota Batam, Kepulauan Riau"
PT Global Marketing Technology,"Jl. Prof. Dr. Ir. Soetami Km. 8 (kawasan Sejin), Citeras, Rangkasbitung, Kabupaten Lebak, Banten"
PT Global Mas Abadi,
PT Global Mas Sentosa,
PT Global Media Dev.id,
PT Global Media Sportindo,"Bellagio Boutique Mall Lt.1 Unit OL2-10, Jl. Mega Kuningan Barat E4/3, Kuningan Timur, Setiabudi, Kota Jakarta Selatan, DKI Jakarta"
PT Global Media Utama Teknologi,
PT Global Medicont Permai,"Jl. Mata Ie, Lr. Taqwa No. 14, Lam Bheu, Darul Imarah, Kabupaten Aceh Besar, Nangroe Aceh Darussalam"
PT Global Medikal Indonesia,
PT Global Medipro Investama,"Jalan Cahaya Raya Kavling H9.3 dan 5, Leuwinutug, Citeureup, Kabupaten Bogor, Jawa Barat"
PT GLOBAL MEGA INDONESIA,"Jl. Jababeka III H Blok C-17ET. Kawasan Industri Cikarang. Bekasi 17530, Indonesia, Pasirgombong, Cikarang Utara, Kabupaten Bekasi, Jawa Barat"
CV Global Mega Plastindo,"Jl. Petemon IV/168A, Petemon, Sawahan, Kota Surabaya, Jawa Timur"
PT Global Megah Karsautama,"GD. BPSP 4 Lantai. 3 No. 12, Jl. Pulobuaran V, Kawasan Industri Pulo Gadung, Rawa Terate, Cakung, Kota Jakarta Timur, DKI Jakarta"
CV Global Mesindo,"Jl. Maspion Romokalisari I / 50,52,54,56, Romokalisari, Benowo, Kota Surabaya, Jawa Timur"
PT Global Metalindo Asia,"Jl. Bojong Buah Raya no. 11, Cilampeni, Katapang, Kabupaten Bandung, Jawa Barat"
PT Global Milenia Teknologi,"Kompleks Ruko Greenville Maisonette Blok D No. 7, Jl. Tanjung Duren Utara RT. 007/RW. 005, Duri Kepa, Kebon Jeruk, Kota Jakarta Barat, DKI Jakarta"
PT Global Mineralium Corporindo,"Jl. Kalasan Cangkringan Km.0,5 No.8 Dhuri Tirtomartani, Tirtomartani, Kalasan, Kabupaten Sleman, DI Yogyakarta"
PT Global Mitra Adijaya,"Jalan Babakan Rawa Haur No. 25, Sentul, Babakan Madang, Kabupaten Bogor, Jawa Barat"
PT Global Mitra Intitama,"JL. RAYA SERANG KP. BARU RT 001/RW 003, KRAGILAN, KRAGILAN, Kabupaten Serang, Banten"
CV Global Mitra Jaya,"SENTRA IKM MALALAYANG, Malalayang Satu, Malalayang, Kota Manado, Sulawesi Utara"
PT Global Mitra Proteksindo,"Jl. Cadas AMD Manunggal No.99, Lebak Wangi, Sepatan Timur, Kabupaten Tangerang, Banten"
CV Global Mitrabadi,"Jl. Tropodo II/65, Tropodo, Waru, Kabupaten Sidoarjo, Jawa Timur"
PT Global Mobilindo,
PT Global Motorcycles Trading,
PT Global Mulia Jaya,
PT Global Multi Anugerah,
PT Global Multi Pharmalab,"Kawasan Industri Terboyo Kav A 20-23, jl. Kaligawe KM.6, Trimulyo, Genuk, Semarang, Trimulyo, Genuk, Kota Semarang, Jawa Tengah"
PT Global Multi Solusi,"Jalan Sriwijaya No 23, Keputran, Tegalsari, Kota Surabaya, Jawa Timur"
PT Global Multiniaga Indonesia,"Jl. Kudus-Jepara KM 11, Papringan, Kaliwungu, Kabupaten Kudus, Jawa Tengah"
PT Global Mulya Berkah Abadi,
PT Global Mutu Utama,"Jalan Raden Saleh Raya No.20, Kenari, Senen, Kota Jakarta Pusat, DKI Jakarta"
PT Global Nava Industri,"KADISORO RT 04 GILANGHARJO PANDAK BANTUL YOGYAKARTA 55761, Gilangharjo, Pandak, Kabupaten Bantul, DI Yogyakarta"
PT Global Niaga Bismarana,"Dusun Pahing RT 003 RW 001, Paninggaran, Darma, Kabupaten Kuningan, Jawa Barat"
PT Global Niaga Persada,"Jl. Cipinang Elok 2 Blok Y No. 20 Rt. 006 Rw. 010, Cipinang Muara, Jatinegara, Kota Jakarta Timur, DKI Jakarta"
PT Global Nikel Multiguna,"JL. GATOT SUBROTO KM 6.7 KP LEDUG RT.001 / RW.01, Alam Jaya, Jatiuwung, Kota Tangerang, Banten"
PT Global Nusantara Abadi,"MODALAN RT 01, Banguntapan, Banguntapan, Kabupaten Bantul, DI Yogyakarta"
PT Global Nusantara Hebat,
CV Global Nusantara Hebat,"Perumahan Wiyata Asri 3 Blok N No. 10., Karang Joang, Balikpapan Utara, Kota Balikpapan, Kalimantan Timur"
PT Global Ofshor Indonesia,
PT Global Onkolab Farma,"Jl. Rawa Gatel Blok III S Kav. 36, Kawasan Industri Pulogadung, Jatinegara, Cakung, Kota Jakarta Timur, DKI Jakarta"
PT Global Packaging Batam,"Jalan Raja Isa Kawasan Industri Tunas Bizpark Type 11H dan 11G, BELIAN, BATAM KOTA, Kota Batam, Kepulauan Riau"
PT Global Packaging Industries,"Jalan Raya Citarik Lama Kampung Citarik, Karangsari, Cikarang Timur, Kabupaten Bekasi, Jawa Barat"
PT Global Packaging System,"Jalan Lingkungan No.2, Ciriung, Cibinong, Kabupaten Bogor, Jawa Barat"
PT Global Panca Sawit,"Jalan Gegeh No 999 RT 01 RW 10 Dusun IV Pematang Kayu Arang, Pangkalan Baru, Siak Hulu, Kabupaten Kampar, Riau"
PT Global Pangan Abadi,"Kawasan Industri Cikao Park Blok I No. 8, Parakanlima, Jatiluhur, Kabupaten Purwakarta, Jawa Barat"
CV Global Pangan Sadulur,
PT Global Pay Indonesia,"Jl. Timor No.6, RT.9/RW.4, Gondangdia, Menteng, Kota Jakarta Pusat, DKI Jakarta"
PT Global Perkasa Ekspres Logistik,
PT Global Persada Internusa,"kawasan pergudangan sungai turi blok A No.31 Rt.002 / 006, Laksana, Pakuhaji, Kabupaten Tangerang, Banten"
PT GLOBAL PILAR SENTOSA,
PT Global Pinang Indonesia,"Purwodadi, Purwodadi, Badar, Kabupaten Aceh Tenggara, Nangroe Aceh Darussalam"
PT Global Plan Management,"JL Daru II Blok G5 No.18 Delta Silicon V lippo Cikarang ,kab Bekasi, Cicau, Cikarang pusat, Kabupaten Bekasi, Jawa Barat"
PT Global Plastindo Industri,"Jl Prabu Siliwangi No 82 RT 002 RW 003, Kel Alam Jaya, Kec Jati uwung , Kota Tangerang , Prop Banten, Alam Jaya, Jatiuwung, Kota Tangerang, Banten"
PT Global Plastindo Industri,
PT Global Polimer Indonesia,"JL.RAYA CIKANDE RANGKAS BITUNG KM 4,5, Kareo, Jawilan, Kabupaten Serang, Banten"
PT Global Power Steel,"Jalan Bypass Alang-Alang Lebar Pergudangan Graha Mitra Sukarame Blok B2/B8, Talang Kelapa, Alang-alang Lebar, Kota Palembang, Sumatera Selatan"
PT Global Presisi Medipoint,"Jl. Tole Iskandar No. 37 - 40 Lot. B RT 004 RW 021, Sukamaju, Cilodong, Kota Depok, Jawa Barat"
PT Global Prima Indotek,"Jalan Bhumimas VI nomor 6 Kawasan Industri dan Pergudangan Cikupa Mas, Talaga, Cikupa, Kabupaten Tangerang, Banten"
PT Global Prima Niaga,"KAWASAN INDUSTRI MM2100 JALAN FLORES 1 BLOK C1 NO 16, MEKARWANGI, CIKARANG BARAT, Kabupaten Bekasi, Jawa Barat"
PT Global Prima Textilindo,"Jl. Mojo, Turisari, Kelurahan Dagen, Kecamatan Jaten, Kabupaten Karanganyar, Dagen, Jaten, Kabupaten Karanganyar, Jawa Tengah"
PT Global Printpack Indonesia,"JL. PAJAJARAN NO. 98 PASIRANDU RT.003 RW.003, Kadu, Curug, Kabupaten Tangerang, Banten"
PT Global Pro Indonesia,"Jl. Besakih VIII No. 25A, Graha Cinere 3, Limo, Limo, Kota Depok, Jawa Barat"
PT Global Produksi Xtra,"Jl. Raya Wantilan Cipeundeuy KM 26, Desa Lengkong, Kec. Cipeundeuy, Kab. Subang, Prov. Jawa Barat, Lengkong, Cipeundeuy, Kabupaten Subang, Jawa Barat"
PT Global Promedika Services,"Gedung Bersaudara, Jl. Penjernihan 1 No.38, RW.8, Bendungan Hilir, Tanah Abang, Kota Jakarta Pusat, DKI Jakarta"
PT Global Putra Kusuma,"Jl. Pangeran Jayakarta 135 Blok B 20, Mangga Dua Selatan, Sawah Besar, Kota Jakarta Pusat, DKI Jakarta"
PT Global Quality Indonesia,"Komplek Kopo Mas Regency Blok N 7 C, Babakan Ciparay, Babakan Ciparay, Kota Bandung, Jawa Barat"
PT Global Regenerasi Lestari,"JL. KAYU BESAR 3 NO. 10 A, DESA TEGAL ALUR, KALI DERES, Kota Jakarta Barat, DKI Jakarta"
PT Global Reliance Impex,"Lingkungan 2 Citatah Dalam RT 001 RW 006, Ciriung, Cibinong, Kabupaten Bogor, Jawa Barat"
PT GLOBAL RISING TECHNOLOGIES PERKASA,"EXECUTIVE INDUSTRIAL PARK, BLOK D3 NO 12B & 15, BATAM CENTRE, BATAM, KEPRI, BELIAN, BATAM KOTA, Kota Batam, Kepulauan Riau"
PT Global Rotary Persada,
PT Global Rubber Indo,"Jl. Raya Jalan Lingkar Timur No.8, Kebonsar, Kebonsari, Kec. Candi, Kabupaten Sidoarjo, Jawa Timur 61271, Candi, Candi, Kabupaten Sidoarjo, Jawa Timur"
PT Global Sahabat Otomasi,
PT GLOBAL SAMUDRA MAKMUR,
PT GLOBAL SARANA KENCANA,
PT GLOBAL SARANAMESIN MANDIRI,
PT Global Saranamesin Mandiri,"Kompleks Pergudangan Bandaramas Blok O No.1-5, Jl. Marsekal Suryadharma, Kedaung Wetan, Neglasari, Kota Tangerang, Banten"
PT Global Sawit Semesta,
PT Global Sawit Semesta,"Penanggalan, Penanggalan, Penanggalan, Kota Subulussalam, Nangroe Aceh Darussalam"
PT Global Sejahtera Perkasa,"Jalan Besar Namo Rambe Dusun I No. 8., Batu Penjemuran, Namorambe, Kabupaten Deli Serdang, Sumatera Utara"
PT Global Sejahtera Polymer,"PERGUDANGAN KOSAMBI MEGAH BLOK B3, JALAN RAYA PRANCIS DADAP, Jati Mulya, Kosambi, Kabupaten Tangerang, Banten"
PT Global Service Indonesia,
PT Global Shinsei Indonesia,"Kawasan Industri EJIP Plot 5B-2, Cikarang Selatan, Sukaresmi, Kabupaten Bekasi, Jawa Barat"
PT Global Shipyard Indonesia,"KP Solor Lor RT 020 / RW 008, Margagiri, Bojonegara, Kabupaten Serang, Banten"
CV Global Solo Pertama,"Jalan Wijaya Kusuma Nomor 30, Kauman, Pasar Kliwon, Kota Surakarta, Jawa Tengah"
PT Global Solusi Teknindo,"Jl. Cipendawa Baru No.288, RT.003/RW.002, Bojong Menteng, Kec. Rawalumbu, Kota Bekasi, Jawa Barat 17117, Bojongmenteng, Rawalumbu, Kota Bekasi, Jawa Barat"
PT Global Steel Industries,"Jalan Pangeran Komarudin 21, Cakung Timur, Cakung, Kota Jakarta Timur, DKI Jakarta"
PT Global Steel Industries,"Jl. Pangeran Komarudin Nomor 21, Cakung Timur, Cakung, Kota Jakarta Timur, DKI Jakarta"
PT Global Steel Industry,"CAMMO INDUSTRIAL PARK BLOK A4 NOMOR 5-6, TELUK TERING, BATAM KOTA, Kota Batam, Kepulauan Riau"
PT Global Sukses Digital,
PT Global Sukses Jaya,"JL. RAYA MAYOR OKING KM. 2,5, Gunung Putri, Gunung Putri, Kabupaten Bogor, Jawa Barat"
PT global Sukses Radiator,
PT Global Sukses Solusi,"Jalan Wahid Hasyim No. 06, Condongcatur, Condongcatur, Depok, Kabupaten Sleman, DI Yogyakarta"
PT Perorangan Global Talent Nusantara,"Jln Hasyim Thahir Gg Amal III Desa Batang Kuis Pekan Kecamatan Batang Kuis Kabupaten Deli Serdang Provinsi Sumatera Utara, Batangkuis Pekan, Batang Kuis, Kabupaten Deli Serdang, Sumatera Utara"
PT Global Talentlytica Indonesia,
CV Global Technindo,"JL. Sugeng Riyadi Sampangan RT.07/49 Wirokerten, Wirokerten, Banguntapan, Kabupaten Bantul, DI Yogyakarta"
PT Global Teknik Industri,"jalan tanjung api-api km.8 komplek pergudangan central pacific blok AA No. 2-5, Sukajadi, talang kelapa, Kabupaten Banyu Asin, Sumatera Selatan"
PT Global Teknik Perkasa Indonesia,"Jl. Sinar Kemis Blok A No 8J, Kutajaya, Pasar Kemis, Kabupaten Tangerang, Banten"
CV Global Teknik Solution,"KP. SANJA RT 004 RW 002, SANJA, CITEUREUP, Kabupaten Bogor, Jawa Barat"
PT GLOBAL TEKNINDO BERKATAMA,"Kawasan Industri KIIC, Jln Harapan VIII, Lot LL 16, PARUNG MULYA, CIAMPEL, Kabupaten Karawang, Jawa Barat"
PT Global Teknindo Ekseltama,"Aria Kemuning No. 23 Kampung Pengasinan RT 003 RW 003, Periuk Jaya, Periuk, Kota Tangerang, Banten"
PT Global Teknologi Nusantara,"Jl. Raya Bekasi RT.01 RW.04, Cakung Timur, Cakung, Kota Jakarta Timur, DKI Jakarta"
PT Global Teknomedika Mandiri,"JALAN RAWAMANGUN, KOMPLEK RUKO GREEN PARK, NOMOR E5,, Tangkerang Labuai, Bukit Raya, Kota Pekanbaru, Riau"
PT Global Total Plastics Industry,"Jalan Palem I Blok DS-6 Kawasan Industri Batik Lippo Cikarang, Cibatu, Cikarang Selatan, Kabupaten Bekasi, Jawa Barat"
PT Global Total Plastics Industry,"Jalan Palem I Blok DS-6 Kawasan Industri Batik Lippo Cikarang, Cibatu, Cikarang Selatan, Kabupaten Bekasi, Jawa Barat"
PT Global Trend Sejahtera,"Jl. Raya Koba Desa Jeruk, , Pangkalan Baru, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung"
PT Global Trims Creator,"Jl. Madura Blok D-14A, , , Kota Jakarta Utara, DKI Jakarta"
CV Global Uno,"Ruko alam juanda rk 2 34, Pepe, Sedati, Kabupaten Sidoarjo, Jawa Timur"
PT Global Vita Medika,
PT Global Vita Nutritech,"Sektor 1-A Blok Q2 Kawasan Industri Indotaisei, Kalihurip, Cikampek, Kabupaten Karawang, Jawa Barat"
PT GLOBAL WAHANA KARYA,"Jalan Raya Semanan No. 49, Semanan, Kalideres, Kota Jakarta Barat, DKI Jakarta"
PT Global Way Indonesia,"JL. RAYA PILANGKENCENG, KEDUNGREJO, PILANGKENCENG, Kabupaten Madiun, Jawa Timur"
PT Global Way Indonesia,
PT Global Yupiter Indonesia,"Kompleks Pergudangan Ritz Gate Industrial Park Blok BC 26-28 Jalan Muncul, Bohar, Taman, Kabupaten Sidoarjo, Jawa Timur"
CV Global Zamzam Utama,"Jalan Kapten Ali mahmudi no.27, Kaliputu, Kota Kudus, Kabupaten Kudus, Jawa Tengah"
PT Globalindo Agro Lestari,"KAMPUNG JATIWANGI, DESA BANYUASIH, Banyuasih, Cigeulis, Kabupaten Pandeglang, Banten"
PT Globalindo Agung Lestari,"UPT Lamunti B3, Sriwidadi, Mantangai, Kabupaten Kapuas, Kalimantan Tengah"
PT GLOBALINDO ALAM PERKASA,"Desa Natai Baru, Natai Baru, Mentaya Hilir Utara, Kabupaten Kotawaringin Timur, Kalimantan Tengah"
PT Globalindo Anugerah Jaya Abadi,
PT Globalindo Eco Nawasena,
PT Globalindo Furniture,"RAYA KEDIRI KERTOSONO MINGGIRAN, MINGGIRAN, PAPAR, Kabupaten Kediri, Jawa Timur"
CV Globalindo Garment Industries,"Kp. Rajadesa no.50 rt03/04, Cipaku, Paseh, Kabupaten Bandung, Jawa Barat"
CV Globalindo Indonesia,
PT Globalindo Intimates,"Jl. Raya Solo Yogya, Mlese, Ceper, Klaten, Jawa Tengah, Mlese, Ceper, Kabupaten Klaten, Jawa Tengah"
PT GLOBALINDO INTIMATES,"Jalan Jombor - Pokak, RT.01 RW. 01 Desa Jombor Kecamatan Ceper Kabupaten Klaten, Jombor, Ceper, Kabupaten Klaten, Jawa Tengah"
PT GLOBALINDO JAYA SEMESTA,"Jl. Raya Cileungsi - Jonggol Km.09 Kp.Tengah RT.007 RW.004, Cipeucang, Cileungsi, Kabupaten Bogor, Jawa Barat"
PT Globalindo Pandawa Teknologi,
PT Globalindo Perkasa,"Jl. Raya Suruh Km. 01, Tingkir Tengah, Tingkir, Kota Salatiga, Jawa Tengah"
PT Globalindo Plast,
PT Globalindo Prima Persada,"Jalan Tol Cimanggis-Cibitung, Jatisampurna, Jatisampurna, Kota Bekasi, Jawa Barat"
PT Globalindo Rekayasa Eco Energi,"Jl pergudangan dan Industri Meiko Abadi C01, Sumput, driyorejo, Kabupaten Gresik, Jawa Timur"
PT Globalindo Rekayasa Eco Energi,
PT Globalindo Rekayasa Eco Energi,"KOMPLEK PERGUDANGAN DAN INDUSTRI PT MEIKO ABADI BLOK C1, SUMPUT, DRIYOREJO, Kabupaten Gresik, Jawa Timur"
PT Globalindo Royal Indah,
PT Globalindo Sukses Persada,"Jl. Sangata 1 No. 12, Desa/Kel. Jatiwaringin, Kec. Pondokgede, Kota. Bekasi, Provinsi. Jawa Barat, Jatiwaringin, Pondokgede, Kota Bekasi, Jawa Barat"
PT Globalindo Thamrin Jaya,"Jl. Raya Beji - Bangil, Pagak, Beji, Kabupaten Pasuruan, Jawa Timur"
PT Globalink Raja International,"Marunda Center T5 No.7, Pantai Makmur, Tarumajaya, Kabupaten Bekasi, Jawa Barat"
PT Globalite Paint Indonesia,
PT Globalnine Indonesia,"Sentra Niaga Kalimas Blok AA Nomer 01 dan 02 RT. 002 RW.003, Setiadarma, Tambun Selatan, Kabupaten Bekasi, Jawa Barat"
PT Globalsafe Perkasa Indonesia,"Jl. Agung Utara 1 Blok A 2No.40, Sunter Agung, Tanjung Priok, Kota Jakarta Utara, DKI Jakarta"
PT Globaltech Solution Indonesia,"JL. JOHAR BLOK F6 NO. 3F, DELTA SILIKON 2, LIPPO CIKARANG, KAB. BEKASI, CICAU, CIKARANG PUSAT, Kabupaten Bekasi, Jawa Barat"
PT Globe Telekom Nusantara,"Gedung Telesindo Tower Lt.3, Jl. Gajah Mada No.27, Krukut, Taman Sari, Kota Jakarta Barat, DKI Jakarta"
PT Globex Sukses Makmur,
PT Glocal Indo Asia,"Jl. Ring Road Mojoagung, Betek, Mojoagung, Kabupaten Jombang, Jawa Timur"
PT Glomed Adinata Prima,
PT Glominpro Indonesia,
PT Glopac Indonesia,"JL. ARYA SALINGSINGAN NO. 26, Depok, Depok, Kabupaten Cirebon, Jawa Barat"
PT GLOPAC INDONESIA,"Kawasan Newton Technopark Jl. Jati 5 Blok J4 No.3, Serang, Cikarang Selatan, Kabupaten Bekasi, Jawa Barat"
PT Glopack Packaging,"KARA INDUSTRIAL PARK BLOK A NO.71, BALOI PERMAI, BATAM KOTA, Kota Batam, Kepulauan Riau"
PT Glora Industri Nusantara,"Jalan Rawagatel Blok III R3 Kawasan Industri Pulo Gadung, Jatinegara, Cakung, Kota Jakarta Timur, DKI Jakarta"
PT Glori Anugrah Industri,"Komplek Pergudangan dan Industri Tanrise Southgate Blok A-12, Sruni, Gedangan, Kabupaten Sidoarjo, Jawa Timur"
PT Glori Teknis Jaya,"Kawasan Industri Jababeka Tahap II SIB Blok QQ 2 No. 10, Pasirsari, Cikarang Selatan, Kabupaten Bekasi, Jawa Barat"
CV Gloria,
PT Gloria Bintang Equator,"Jl H Syarif Sangkin No. 69, Rawa Sentul, Cikarang Pusat, Kabupaten Bekasi, Jawa Barat"
PT Gloria Bisco,"JL. KELUD NO. 26, Kel. Bambe, Kec. Driyorejo, Kab. Gresik, Prov. Jawa Timur, BAMBE, DRIYOREJO, Kabupaten Gresik, Jawa Timur"
CV Gloria Food Chemical,"Jl. Lingkungan Industri Kecil Gg VII No. 257, Muktiharjo Lor, Genuk, Kota Semarang, Jawa Tengah"
PT Gloria Indo Prima,
CV Gloria Jaya,"JL. Jaya Wijaya No. 177, Kadipiro , Banjarsari, Surakarta, Kadipiro, Banjarsari, Kota Surakarta, Jawa Tengah"
PT Gloria Karya Sukses,"kawasan industri milenium Tigaraksa. jl milenium 4 Blok A25 no 9-10, peusar, panongan, Kabupaten Tangerang, Banten"
PT Gloria Nusantara,"Jl. Nusa Indah Blok B No 5, Jurumudi, Benda, Kota Tangerang, Banten"
PT GLORIA ORIGITA COSMETICS,"Jl. Pemuda, Gg. Padurenan V RT 004 RW 003, Padurenan, Gunung Sindur, Kabupaten Bogor, Jawa Barat"
PT Gloria Sakti,"Jl. Sintang-Putusibau Dusun Kebong RT.001/RW.001, Desa Kebong, Kelam Permai, Kabupaten Sintang, Kalimantan Barat"
PT Gloria Satyakencana,"Jl. Intan 2, Poncol gunung Sindur, Curug, Gunung Sindur, Kabupaten Bogor, Jawa Barat"
